year,Week,timerange,death,injuries
2022,Friday,Evening,0,0
2022,Saturday,Night,0,0
2022,Saturday,Afternoon,0,0
2022,Sunday,Night,0,1
2022,Sunday,Night,0,0
2022,Monday,Evening,0,0
2022,Monday,Afternoon,0,0
2022,Tuesday,Evening,0,0
2022,Tuesday,Night,0,1
2022,Tuesday,Night,0,0
2022,Tuesday,Night,0,0
2022,Wednesday,Afternoon,0,0
2022,Thursday,Evening,0,0
2022,Thursday,Morning,1,0
2022,Friday,Evening,0,1
2022,Saturday,Night,0,0
2022,Sunday,Night,0,0
2022,Monday,Night,0,1
2022,Tuesday,Night,0,0
2022,Friday,Evening,0,0
2022,Friday,Evening,0,0
2022,Saturday,Afternoon,0,0
2022,Saturday,Night,0,0
2022,Saturday,Night,0,0
2022,Monday,Night,0,0
2022,Friday,Afternoon,0,0
2022,Saturday,Night,0,1
2022,Saturday,Night,0,1
2022,Monday,Night,0,0
2022,Tuesday,Night,0,0
2022,Thursday,Morning,0,0
2022,Friday,Evening,0,0
2022,Saturday,Evening,0,1
2022,Saturday,Evening,0,0
2022,Saturday,Night,0,1
2022,Saturday,Night,0,0
2022,Saturday,Night,1,0
2022,Sunday,Night,0,1
2022,Sunday,Night,0,2
2022,Sunday,Morning,0,1
2022,Monday,Night,0,3
2022,Tuesday,Night,0,0
2022,Tuesday,Night,0,0
2022,Wednesday,Night,0,0
2022,Thursday,Morning,0,0
2022,Thursday,Evening,1,1
2022,Thursday,Evening,0,0
2022,Friday,Evening,0,1
2022,Friday,Evening,0,1
2022,Saturday,Night,0,0
2022,Saturday,Night,0,0
2022,Sunday,Night,0,1
2022,Sunday,Evening,0,0
2022,Sunday,Morning,0,1
2022,Wednesday,Evening,0,0
2022,Wednesday,Afternoon,1,0
2022,Wednesday,Evening,0,1
2022,Friday,Night,0,1
2022,Saturday,Evening,0,0
2022,Tuesday,Afternoon,0,1
2022,Wednesday,Afternoon,0,1
2022,Friday,Evening,0,1
2022,Friday,Afternoon,0,0
2022,Saturday,Evening,0,0
2022,Sunday,Morning,0,1
2022,Tuesday,Evening,0,0
2022,Tuesday,Night,0,0
2022,Thursday,Evening,0,0
2022,Thursday,Afternoon,1,0
2022,Saturday,Evening,1,1
2022,Sunday,Evening,1,2
2022,Sunday,Evening,0,0
2022,Tuesday,Afternoon,0,1
2022,Friday,Night,0,0
2022,Saturday,Night,0,1
2022,Saturday,Night,0,1
2022,Tuesday,Evening,0,0
2022,Friday,Afternoon,0,0
2022,Friday,Evening,0,1
2022,Saturday,Night,0,0
2022,Saturday,Night,1,0
2022,Saturday,Afternoon,0,0
2022,Sunday,Night,0,1
2022,Sunday,Night,0,1
2022,Monday,Night,0,1
2022,Monday,Afternoon,0,1
2022,Monday,Evening,0,0
2022,Thursday,Morning,0,0
2022,Friday,Night,0,0
2022,Friday,Afternoon,1,0
2022,Saturday,Night,0,0
2022,Monday,Afternoon,1,1
2022,Tuesday,Night,0,0
2022,Tuesday,Evening,0,0
2022,Saturday,Evening,0,1
2022,Saturday,Night,0,0
2022,Friday,Night,0,0
2022,Saturday,Evening,1,0
2022,Monday,Afternoon,0,0
2022,Tuesday,Afternoon,1,3
2022,Friday,Evening,0,0
2022,Friday,Night,0,0
2022,Saturday,Evening,0,0
2022,Sunday,Afternoon,1,0
2022,Monday,Evening,0,0
2022,Tuesday,Night,0,0
2022,Wednesday,Evening,0,1
2022,Friday,Evening,0,1
2022,Saturday,Night,0,1
2022,Monday,Evening,0,0
2022,Tuesday,Evening,0,2
2022,Wednesday,Evening,0,1
2022,Thursday,Evening,0,0
2022,Friday,Afternoon,0,0
2022,Friday,Night,0,0
2022,Saturday,Night,0,1
2022,Sunday,Night,0,1
2022,Saturday,Evening,1,1
2022,Wednesday,Night,0,0
2022,Wednesday,Morning,0,0
2022,Friday,Afternoon,0,1
2022,Friday,Night,1,0
2022,Saturday,Afternoon,0,1
2022,Saturday,Night,0,0
2022,Monday,Evening,0,0
2022,Friday,Afternoon,0,0
2022,Friday,Evening,0,0
2022,Monday,Evening,0,0
2022,Thursday,Evening,0,0
2022,Friday,Evening,1,0
2022,Saturday,Morning,0,0
2023,Sunday,Morning,0,0
2023,Sunday,Night,0,1
2023,Monday,Night,0,1
2023,Monday,Evening,0,1
2023,Saturday,Night,0,1
2023,Tuesday,Night,0,0
2023,Tuesday,Evening,0,1
2023,Thursday,Afternoon,0,1
2023,Saturday,Afternoon,0,3
2023,Sunday,Night,0,0
2023,Monday,Afternoon,0,1
2023,Tuesday,Evening,0,0
2023,Thursday,Evening,0,0
2023,Wednesday,Morning,0,1
2023,Friday,Night,0,0
2023,Sunday,Afternoon,0,0
2023,Monday,Night,0,0
2023,Sunday,Afternoon,0,0
2023,Sunday,Evening,0,0
2023,Monday,Afternoon,0,0
2023,Wednesday,Afternoon,0,1
2023,Saturday,Night,0,0
2023,Sunday,Night,0,1
2023,Thursday,Afternoon,0,1
2023,Friday,Evening,0,0
2023,Monday,Night,0,0
2023,Tuesday,Afternoon,0,2
2023,Thursday,Afternoon,0,0
2023,Friday,Afternoon,0,0
2023,Saturday,Morning,0,1
2023,Sunday,Night,0,0
2023,Tuesday,Evening,0,1
2023,Tuesday,Afternoon,0,1
2023,Friday,Night,0,0
2023,Saturday,Evening,0,0
2023,Sunday,Evening,0,0
2023,Sunday,Evening,0,0
2023,Monday,Night,1,0
2023,Monday,Night,0,0
2023,Friday,Evening,0,1
2023,Friday,Night,0,1
2023,Friday,Afternoon,0,0
2023,Wednesday,Afternoon,0,1
2023,Saturday,Afternoon,0,2
2023,Saturday,Night,0,0
2023,Sunday,Afternoon,0,0
2023,Monday,Afternoon,1,2
2023,Wednesday,Afternoon,0,1
2023,Thursday,Night,0,1
2023,Saturday,Night,0,0
2023,Saturday,Night,0,0
2023,Tuesday,Morning,0,0
2023,Tuesday,Evening,0,1
2023,Thursday,Morning,0,0
2023,Friday,Evening,0,0
2023,Sunday,Night,0,0
2023,Sunday,Afternoon,0,0
2023,Wednesday,Night,0,2
2023,Wednesday,Night,0,0
2023,Friday,Night,0,0
2023,Friday,Night,0,0
2023,Sunday,Night,0,0
2023,Monday,Evening,0,0
2023,Wednesday,Evening,0,0
2023,Thursday,Night,0,0
2023,Friday,Evening,1,0
2023,Saturday,Evening,1,0
2023,Monday,Evening,0,0
2023,Tuesday,Evening,0,0
2023,Wednesday,Evening,0,1
2023,Thursday,Evening,0,0
2023,Thursday,Night,0,0
2023,Friday,Afternoon,0,0
2023,Friday,Evening,1,0
2023,Monday,Evening,0,1
2023,Thursday,Afternoon,0,1
2023,Friday,Night,0,0
2023,Sunday,Evening,0,0
2023,Monday,Afternoon,0,0
2023,Monday,Evening,0,0
2023,Tuesday,Afternoon,0,1
2023,Tuesday,Night,0,1
2023,Wednesday,Morning,0,0
2023,Thursday,Night,0,0
2023,Friday,Evening,0,0
2023,Friday,Night,0,0
2023,Saturday,Evening,0,0
2023,Saturday,Night,0,1
2023,Sunday,Night,0,0
2023,Sunday,Night,0,0
2023,Wednesday,Night,1,0
2023,Friday,Evening,0,0
2023,Friday,Evening,0,0
2023,Saturday,Evening,1,0
2023,Sunday,Night,0,0
2023,Sunday,Night,0,2
2023,Tuesday,Evening,0,0
2023,Tuesday,Morning,0,0
2023,Thursday,Morning,0,0
2023,Thursday,Afternoon,0,0
2023,Friday,Evening,0,0
2023,Saturday,Night,0,0
2023,Sunday,Evening,0,1
2023,Monday,Night,0,0
2023,Monday,Evening,0,0
2023,Tuesday,Afternoon,0,1
2023,Tuesday,Evening,0,0
2023,Wednesday,Night,0,0
2023,Thursday,Evening,0,1
2023,Saturday,Afternoon,0,0
2023,Wednesday,Evening,0,1
2023,Saturday,Evening,0,0
2023,Saturday,Night,0,1
2023,Sunday,Afternoon,0,0
2023,Sunday,Night,0,1
2023,Monday,Evening,0,1
2023,Monday,Afternoon,0,1
2023,Tuesday,Evening,0,0
2023,Saturday,Night,0,1
2023,Sunday,Night,0,0
2023,Monday,Morning,1,0
2023,Friday,Afternoon,0,0
2023,Sunday,Morning,0,1
2023,Monday,Evening,1,0
2023,Wednesday,Evening,0,0
2023,Friday,Night,0,1
2023,Saturday,Evening,0,1
2023,Saturday,Night,0,0
2023,Sunday,Evening,0,0
2023,Sunday,Night,0,1
2023,Monday,Night,0,0
2023,Tuesday,Morning,0,0
2023,Thursday,Evening,0,0
2023,Thursday,Night,1,0
2023,Thursday,Afternoon,0,0
2023,Thursday,Night,0,0
2023,Friday,Night,0,0
2023,Friday,Afternoon,0,2
2023,Friday,Afternoon,0,1
2023,Friday,Night,0,2
2023,Saturday,Night,0,0
2023,Sunday,Evening,0,0
2023,Sunday,Night,0,0
2023,Sunday,Evening,1,0
2023,Sunday,Night,0,0
2023,Monday,Night,0,1
2023,Monday,Afternoon,0,0
2023,Tuesday,Evening,0,1
2023,Friday,Night,0,2
2023,Friday,Afternoon,1,0
2023,Saturday,Night,0,0
2023,Saturday,Night,0,0
2023,Saturday,Night,0,0
2023,Monday,Morning,0,2
2023,Thursday,Evening,0,0
2023,Saturday,Evening,0,1
2023,Sunday,Afternoon,0,3
2023,Sunday,Evening,0,1
2023,Tuesday,Evening,0,1
2023,Wednesday,Evening,1,0
2023,Saturday,Night,0,0
2023,Saturday,Night,0,0
2023,Saturday,Night,0,0
2023,Saturday,Evening,0,1
2023,Sunday,Evening,0,0
2023,Sunday,Night,0,0
2023,Sunday,Night,0,0
2023,Sunday,Night,1,0
2023,Sunday,Night,0,0
2023,Monday,Evening,1,0
2023,Monday,Evening,0,0
2023,Tuesday,Afternoon,1,0
2023,Tuesday,Night,0,0
2023,Wednesday,Night,0,0
2023,Friday,Night,0,0
2023,Friday,Afternoon,0,0
2023,Sunday,Night,0,0
2023,Sunday,Night,0,0
2023,Monday,Night,0,0
2023,Monday,Morning,0,1
2023,Tuesday,Evening,0,1
2023,Tuesday,Night,0,0
2023,Tuesday,Evening,0,1
2023,Tuesday,Evening,0,0
2023,Thursday,Evening,0,0
2023,Friday,Night,0,0
2023,Saturday,Night,0,2
2023,Saturday,Evening,0,1
2023,Sunday,Night,0,2
2023,Monday,Night,0,0
2023,Tuesday,Night,0,0
2023,Thursday,Afternoon,0,0
2023,Thursday,Night,0,0
2023,Friday,Evening,0,1
2023,Saturday,Afternoon,0,3
2023,Saturday,Night,0,2
2023,Sunday,Evening,0,0
2023,Sunday,Afternoon,0,1
2023,Monday,Evening,0,1
2023,Tuesday,Afternoon,0,1
2023,Wednesday,Evening,0,0
2023,Wednesday,Afternoon,0,1
2023,Friday,Afternoon,0,1
2023,Sunday,Night,0,0
2023,Monday,Night,1,0
2023,Wednesday,Night,0,0
2023,Wednesday,Evening,0,0
2023,Thursday,Evening,0,0
2023,Thursday,Night,0,0
2023,Thursday,Evening,1,1
2023,Friday,Afternoon,0,1
2023,Saturday,Night,0,0
2023,Saturday,Afternoon,0,1
2023,Sunday,Afternoon,0,1
2023,Sunday,Morning,0,0
2023,Thursday,Night,0,0
2023,Thursday,Evening,0,0
2023,Monday,Evening,1,0
2023,Tuesday,Afternoon,1,0
2023,Tuesday,Morning,0,0
2023,Wednesday,Night,0,0
2023,Thursday,Evening,0,1
2023,Saturday,Night,1,3
2023,Saturday,Night,0,0
2023,Monday,Afternoon,0,1
2023,Wednesday,Night,0,0
2023,Thursday,Evening,0,0
2023,Thursday,Night,0,0
2023,Thursday,Morning,0,0
2023,Friday,Evening,0,0
2023,Friday,Night,0,2
2023,Saturday,Evening,0,0
2023,Saturday,Evening,2,2
2023,Saturday,Night,0,0
2023,Saturday,Evening,0,1
2023,Sunday,Night,0,0
2023,Sunday,Night,0,0
2023,Sunday,Night,0,0
2023,Sunday,Evening,1,0
2023,Tuesday,Night,0,0
2023,Tuesday,Night,0,0
2023,Wednesday,Night,0,1
2023,Saturday,Evening,0,0
2023,Saturday,Night,0,0
2023,Saturday,Morning,0,1
2023,Sunday,Night,0,1
2023,Sunday,Night,0,0
2023,Monday,Night,0,0
2023,Friday,Evening,0,0
2023,Friday,Morning,0,0
2023,Saturday,Morning,0,0
2023,Saturday,Night,0,1
2023,Saturday,Night,0,0
2023,Sunday,Evening,0,0
2023,Monday,Night,0,0
2023,Wednesday,Afternoon,0,0
2023,Wednesday,Evening,0,1
2023,Wednesday,Evening,0,0
2023,Monday,Evening,0,0
2023,Monday,Evening,0,1
2023,Monday,Evening,0,0
2023,Sunday,Night,0,0
2023,Monday,Night,0,0
2023,Wednesday,Night,0,0
2023,Wednesday,Night,0,0
2023,Thursday,Afternoon,0,0
2023,Friday,Night,0,0
2023,Friday,Evening,0,1
2023,Friday,Afternoon,0,1
2023,Saturday,Night,0,1
2023,Sunday,Night,0,0
2023,Monday,Night,0,0
2023,Monday,Night,0,0
2023,Tuesday,Afternoon,0,0
2023,Wednesday,Night,0,1
2023,Wednesday,Night,0,1
2023,Thursday,Night,0,4
2023,Saturday,Night,0,1
2023,Saturday,Night,0,0
2023,Sunday,Afternoon,0,0
2023,Monday,Night,0,2
2023,Monday,Afternoon,0,0
2023,Monday,Afternoon,1,1
2023,Wednesday,Night,0,0
2023,Wednesday,Evening,1,0
2023,Thursday,Evening,0,0
2023,Thursday,Night,0,0
2023,Thursday,Night,0,0
2023,Friday,Evening,0,0
2023,Friday,Evening,0,0
2023,Friday,Night,0,0
2023,Tuesday,Evening,0,0
2023,Tuesday,Afternoon,0,0
2023,Tuesday,Afternoon,0,0
2023,Thursday,Evening,0,0
2023,Friday,Evening,0,0
2023,Saturday,Night,0,0
2023,Sunday,Night,0,0
2023,Sunday,Evening,0,0
2023,Monday,Afternoon,0,0
2023,Monday,Afternoon,0,0
2023,Wednesday,Night,0,0
2023,Wednesday,Evening,0,0
2023,Thursday,Evening,0,0
2023,Saturday,Night,0,0
2023,Sunday,Night,0,0
2023,Sunday,Evening,0,0
2023,Monday,Evening,0,1
2023,Tuesday,Evening,0,0
2023,Tuesday,Afternoon,0,0
2023,Tuesday,Night,0,0
2023,Friday,Night,0,0
2023,Saturday,Morning,0,0
2023,Saturday,Night,0,0
2023,Monday,Night,0,0
2023,Friday,Night,0,1
2023,Saturday,Morning,1,0
2023,Sunday,Afternoon,0,1
2023,Tuesday,Evening,0,0
2023,Tuesday,Evening,0,0
2023,Tuesday,Night,0,0
2023,Wednesday,Evening,0,0
2023,Wednesday,Afternoon,0,0
2023,Wednesday,Evening,0,0
2023,Wednesday,Night,0,1
2023,Thursday,Evening,0,0
2023,Saturday,Night,0,0
2023,Sunday,Night,0,0
2023,Monday,Night,0,1
2023,Tuesday,Afternoon,0,1
2023,Wednesday,Morning,0,1
2023,Thursday,Evening,0,1
2023,Friday,Night,0,0
2023,Friday,Evening,1,0
2023,Saturday,Evening,0,1
2023,Saturday,Evening,0,1
2023,Saturday,Night,1,1
2023,Sunday,Night,0,1
2023,Sunday,Night,0,0
2023,Sunday,Night,0,2
2023,Monday,Night,0,0
2023,Tuesday,Night,0,0
2023,Thursday,Afternoon,0,0
2023,Friday,Night,0,0
2023,Saturday,Night,0,3
